,minVol,maxSharpe,SPY
2015-01-05,1.0,1.0,1.0
2015-01-06,1.0040012692510465,1.0040521843877606,0.9905810033710093
2015-01-07,1.0088126988441122,1.008941234598508,1.002924846321634
2015-01-08,1.0115660595512987,1.0116124663426662,1.0207217925837795
2015-01-09,1.0136090460559803,1.0135604253582868,1.012542137616498
2015-01-12,1.0121020988977354,1.011967790213139,1.0046103509815587
2015-01-13,1.0109169574531236,1.010829570021878,1.0017846519928615
2015-01-14,1.011744731544378,1.0116660812712177,0.9957366646837201
2015-01-15,1.01464913385897,1.0144875299693918,0.9866146143168749
2015-01-16,1.014447906380892,1.0142104388412374,0.9995538370017847
2015-01-20,1.022966094637561,1.023148837602129,1.0016607178266905
2015-01-21,1.019269008074791,1.0192247860517543,1.0067420186396987
2015-01-22,1.0251893089828101,1.025249327527339,1.021713265913147
2015-01-23,1.0301077175752698,1.0305224344401598,1.016111441602221
