date,2021_11_03__10_27_11_lr_1e-06_epoch_50000,2021_11_03__10_27_11_lr_1e-05_epoch_50000,2021_11_03__10_27_11_lr_0.0001_epoch_50000,2021_11_03__10_27_11_lr_0.001_epoch_50000,2021_11_03__10_27_11_lr_0.01_epoch_50000
2017-12-08,1.2444549540467167,1.4196488582428366,1.3642816741489376,1.2288771148918756,1.5122373003482623
2017-12-15,1.2581052397715782,1.4331408555730767,1.3765381455014252,1.239917135027934,1.5422601176894415
2017-12-22,1.2569015344177425,1.4392184221379505,1.3822013379963585,1.2450182573167705,1.5548937192266095
2017-12-29,1.2556533167411883,1.437740243603303,1.3812299144659483,1.2441432472891234,1.5403506665065425
2018-01-05,1.2690971080670137,1.458288713015477,1.400645467208478,1.2616318120704217,1.572775309235016
2018-01-12,1.2774420966864626,1.481089592842642,1.4226394260232385,1.2814428768719113,1.5963011889035639
2018-01-19,1.2883255402213984,1.5010419209359844,1.441801788590293,1.2987033805289825,1.6186501741323376
2018-01-26,1.3006491461112055,1.526720473580565,1.4664774964071685,1.3209300315238168,1.6464513029902692
2018-02-02,1.2861613812813006,1.5120517461383804,1.452350518044404,1.308205151653672,1.632953044313675
2018-02-09,1.2264381970038325,1.420077306829647,1.3639819796538188,1.2286071649897292,1.5345742764500994
2018-02-16,1.243128212288693,1.4619668158228734,1.4088986841738154,1.2690658996535114,1.585108682598772
2018-02-23,1.25177991798791,1.4909012246369824,1.4368969056462373,1.29428530579018,1.6166086225531373
2018-03-02,1.263985044360415,1.510269219956303,1.4555659446684506,1.3111014481207302,1.637612585565026
2018-03-09,1.2714261971299876,1.530590747321178,1.475163632286966,1.3287540709445664,1.6596613426203877
2018-03-16,1.2866938138252626,1.5506146065978619,1.4944624444951773,1.346137481655621,1.6813738441215285
2018-03-23,1.2534776449792884,1.482038993384122,1.428368282330772,1.2866031458575844,1.6070133301308964
2018-03-30,1.2415214492346478,1.4577750531615519,1.3922790765365445,1.254095783239179,1.5664104719586853
2018-04-06,1.2360290367045639,1.4541874236983812,1.3810178780411555,1.2439522554182925,1.5537408430407076
2018-04-13,1.249093828982497,1.463924484917466,1.405995323045146,1.266450696272202,1.5818422000720513
2018-04-20,1.2606527191048968,1.4788284938233782,1.4351997202805808,1.292756565578311,1.6146991713702374
2018-04-27,1.2353532306410238,1.4418170981477996,1.398395348325983,1.2596050168328927,1.5732917016932835
