date,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_return_window_2,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_return_window_8,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_sortino_window_29,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_sortino_window_61,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_sortino_window_180
2015-06-26,0.9560393632068747,0.9686176734489291,,1.0098338908524822,0.9757659571192983
2015-06-29,0.9479650160977877,0.9604300279097794,,1.0096347742827831,0.9675239171248604
2015-06-30,0.9727231012561901,0.9399802633995573,,0.9881328136142256,0.9469188171387655
2015-07-01,0.9663384682061309,0.9408893352210461,,0.9890884546631035,0.9478345993603697
2015-07-02,0.972862120671379,0.9472256521385903,,0.995795105082851,0.9542450749115993
2015-07-06,0.9756406950099524,0.9485904865948961,,0.9972284824479009,0.9556187482440056
2015-07-07,0.9725837515448985,0.9447270370807349,,0.9931670188970478,0.9517266738021877
2015-07-08,0.9817143898639872,0.9460906257475761,,0.9946005707165242,0.9531003471345945
2015-07-09,0.9656787615706419,0.9306368273928237,,0.9783508174706412,0.9375320493673228
2015-07-10,0.9619058119939465,0.9270006395446468,,0.9801207020431936,0.9338689204809059
2015-07-13,0.9467548855477893,0.9124030096286472,,0.9957392409737602,0.9483557340900418
2015-07-14,0.9609640083984166,0.9262740013291306,,1.0108770933020068,0.9627733043718162
2015-07-15,0.9645787354937451,0.9297967928721069,,1.014721646079212,0.9664349095227429
2015-07-16,0.9648071700047545,0.9300172482352534,,1.014561976372851,0.9666637598446759
2015-07-17,0.9763287554696767,0.9419066735842033,,1.0275322456654405,0.9790200055166575
2015-07-20,0.9816483605248556,0.9564382390705286,,1.043384776804739,0.9941241009734361
2015-07-21,0.9868367945650778,0.9524565427661914,,1.0489091437169917,0.9993876493901925
2015-07-22,0.9802836934635347,0.9462074358257424,,1.0419491229206224,0.9927510013864566
2015-07-23,0.964644415106811,0.9309389894200711,,1.04007927363151,0.9767315062050246
2015-07-24,0.9764834404241768,0.9289947087556661,,1.0342236944955416,0.9746718109505591
2015-07-27,0.9712100873141358,0.9239856818822126,,1.0235499252426028,0.9694082627815374
2015-07-28,0.9764097212066026,0.9156968585030265,,1.0175796461310198,0.9607119658066321
2015-07-29,0.9848195736858452,0.9239855418786972,,1.0300779109352431,0.9694082627815375
2015-07-30,0.9913292314844384,0.9300930950603943,,1.0368867356534517,0.9758160605930949
2015-07-31,0.9989650000907115,0.9318381102481249,,1.038832170361767,0.977646859956309
2015-08-03,0.9956912582690892,0.928784335096223,,1.035431347189345,0.9744429610721349
2015-08-04,1.001139290303012,0.9237674164237917,,1.0298385524654496,0.9691794129028867
2015-08-05,0.9933194701187706,0.9183142439550167,,1.023759222167543,0.9634581648928343
2015-08-06,1.0029862903291649,0.9272574282535311,,1.033729281537895,0.9728410116293204
2015-08-07,0.9930926330584893,0.9180960986871599,,1.0235159944157428,0.9632293149724325
2015-08-10,1.0057463716245238,0.918750479387171,,1.0242455140128046,0.9639158647336388
2015-08-11,1.021504521320604,0.9331468553952288,,1.0402949451440595,0.9790199594801773
2015-08-12,1.0062230287699463,0.9191867341705666,,1.0247318610059373,0.964373564574443
2015-08-13,1.008914960290744,0.9233311451697515,,1.029352087660802,0.9687217130620828
2015-08-14,1.0060550365084335,0.9207136322040611,,1.0264348877583247,0.9659755140172579
2015-08-17,1.0110144857650107,0.9252932821608132,,1.0301734397551268,0.9707813623457082
2015-08-18,1.0155825663176212,0.9305283262702191,,1.0360018609135715,0.9762737604353586
2015-08-19,1.0103451550785831,0.925729588404349,,1.030659180429793,0.9712390621865125
2015-08-20,1.0036833138641907,0.9196220416384473,,1.0238594021476919,0.9648312644152536
2015-08-21,0.9796257547899956,0.8971549525481037,,1.0024798502604357,0.9412597226138374
2015-08-24,0.9433857541803835,0.8629090673165603,,0.972302734603266,0.9053302851107077
2015-08-25,0.9061844623050508,0.8288813280010728,,0.9339611890734981,0.8696296975279801
2015-08-26,0.8917876591199614,0.8223375755667723,,0.9189569165543294,0.8556589133717456
2015-08-27,0.9338254078700255,0.8637204348030036,,0.9012178456250383,0.8987823068838507
2015-08-28,0.9417612174344515,0.8642162966125354,,0.9235096822417114,0.8992982977104058
2015-08-31,0.944511994091942,0.8667664430615559,,0.9239763480196999,0.9019519648184037
2015-09-01,0.9359045832059599,0.8601077273335604,,0.9168781315973369,0.8950229451475203
2015-09-02,0.9272660127960385,0.8643778818249999,,0.9214844210972438,0.8995194366360724
2015-09-03,0.9193120050241324,0.8852437064050569,,0.9135555435125456,0.9212335678748477
2015-09-04,0.9200106905389198,0.8895609114891682,,0.9180107733986211,0.9257262758021594
2015-09-08,0.9059488808293509,0.8976830859249578,,0.9263927364418729,0.9341786585128644
2015-09-09,0.8926001793018011,0.8844388636066702,,0.912724914855766,0.9203959443629761
2015-09-10,0.8852730791159668,0.8886828823349566,,0.9171046159158728,0.9248125046982995
2015-09-11,0.8941546008839648,0.8975986717781779,,0.9109136666528349,0.9185684021552561
2015-09-14,0.8997753542315711,0.9023106792533018,,0.9166526592444311,0.9229023479315039
2015-09-15,0.898633610892023,0.9036955532131277,,0.9180874067960835,0.920621323838742
2015-09-16,0.8974695354075036,0.8863768354201026,,0.9294518934964676,0.9029782272394307
2015-09-17,0.8941571150248261,0.8900628709556007,,0.937506615441247,0.89957076223098
2015-09-18,0.8880581311317634,0.9008901414272921,,0.9353995634707993,0.9105503717026545
2015-09-21,0.8843621775471275,0.9147499901823987,,0.949790351738281,0.894693350267558
2015-09-22,0.8708302167241277,0.899854584175755,,0.9343105656440547,0.9036268834704293
2015-09-23,0.8653549937544331,0.9123660915953944,,0.9221835649908936,0.9161908406379892
2015-09-24,0.8675303018731956,0.9122911723893299,,0.9207092889510669,0.9161156073615366
2015-09-25,0.8734422342420229,0.9122911826124884,,0.9173825366070568,0.9223599693070904
2015-09-28,0.8692442496452624,0.9044035100711533,,0.9094509567056162,0.9143852420031304
2015-09-29,0.8493745854557119,0.9178173939904313,,0.9250147839380405,0.9300337635052408
2015-09-30,0.8517770892179043,0.9151762881518306,,0.9276326749591125,0.9320350805677883
2015-10-01,0.8595645427336149,0.9120019249679763,,0.9244198626628432,0.950565083460564
2015-10-02,0.8607084698740048,0.913995140583164,,0.9268315767874005,0.9526425690727894
2015-10-05,0.8660186248834221,0.9269464479635674,,0.9324523962031889,0.9661415528450759
2015-10-06,0.8830821366308487,0.945215906164124,,0.9490490133901279,0.9530331775696409
2015-10-07,0.8847600849996166,0.9463722750241242,,0.945876804865738,0.9571440881589784
2015-10-08,0.8888676194292169,0.9507657088703853,,0.9536240143348428,0.9615883055771164
2015-10-09,0.8929757615320346,0.9428033345460458,,0.9456377288241279,0.9535353260280113
2015-10-12,0.8958521157500053,0.9452770730095779,,0.9462016994392013,0.9560372225869566
2015-10-13,0.8996607543617066,0.9464224777954551,,0.9471081407822008,0.9571896300394481
2015-10-14,0.9011849458711174,0.9480355669958532,,0.9411408613482398,0.9588210708503263
2015-10-15,0.8994452066957583,0.9462053825054918,,0.9493764020688367,0.9569700649220438
2015-10-16,0.895251076173457,0.9415693240194848,,0.9636916427642003,0.9692329791969152
2015-10-19,0.8969607915504711,0.9418733259834066,,0.9641039286097908,0.9710839851251977
2015-10-20,0.8970422803061595,0.9454639334585558,,0.9618885231995351,0.9747859969817627
2015-10-21,0.8915260429560262,0.9428820046993374,,0.9559740029655085,0.9722408638303742
2015-10-22,0.8847391754253513,0.9522471347612886,,0.9654691448984168,0.9648368401172445
2015-10-23,0.8884830736197528,0.9538591665131282,,0.9817849584870662,0.9664701793870923
2015-10-26,0.8811422771775986,0.9457228506181475,,0.9740464090032742,0.9582257049773845
2015-10-27,0.8777247045810769,0.9519042648961158,,0.9738511961545849,0.9646035059358379
2015-10-28,0.8768008397946625,0.9488940144062274,,0.9709231149004193,0.9670146258103751
2015-10-29,0.8899296731099515,0.9453755854951039,,0.9848126815164358,0.9814942274408001
2015-10-30,0.8757768192787327,0.936817478687741,,0.9725167225912322,0.9786195457868592
2015-11-02,0.8721919433350122,0.9438889733204048,,0.9683320508471316,0.9721607458715613
2015-11-03,0.8751801638714299,0.9375422575592239,,0.9784565954987021,0.965588882220532
2015-11-04,0.8696801634721482,0.9298548754580546,,0.9834317786473913,0.9576709742072435
2015-11-05,0.8706608189244419,0.9309068908597505,,0.9841516982266801,0.9587525994322347
2015-11-06,0.8683600298441252,0.9284451385425692,,0.9829474929809012,0.9559403738472574
2015-11-09,0.8713075664659731,0.9315965194052395,,0.9685414561954729,0.9591852495222314
2015-11-10,0.8641010309725791,0.9228095621389644,,0.9630842575644428,0.9537847947560137
2015-11-11,0.8666558209238819,0.9187840750118671,,0.9639356273528356,0.956605927842844
2015-11-12,0.8662584862236793,0.9170326355633805,,0.9618903572259876,0.9545908327808226
2015-11-13,0.8610560905017917,0.9090401417272752,,0.9663599013236996,0.9462710044217236
2015-11-16,0.8659580654241769,0.9142345717592906,,0.9555536938888733,0.9516782673041336
2015-11-17,0.879093475359131,0.9238541884362125,,0.9700871694962063,0.9508035630143319
2015-11-18,0.8804070712746446,0.9253994598854903,,0.970013027875565,0.9513005014978254
2015-11-19,0.884023941432691,0.9393783437384954,,0.982679244420332,0.9532861834329883
2015-11-20,0.8880704966841325,0.9456398249407865,,0.9824404062787687,0.9596403656255095
2015-11-23,0.8853534104453902,0.9427948501094982,,0.9799441037362581,0.9567015563614685
2015-11-24,0.8802287005330013,0.944020827544242,,0.9785023305954657,0.9596403656255094
2015-11-25,0.8804290765399596,0.943943618929152,,0.9786066143415216,0.959560938348103
2015-11-27,0.8824665741798449,0.9461259414046788,,0.9784665645604907,0.9565043164739566
2015-11-30,0.881920983858547,0.9482855532316907,,0.9795884448181358,0.9555564221971634
2015-12-01,0.8829251381195427,0.9520482357612126,,0.9834742704190892,0.9593479993043358
